Wall time,Step,Value
1599686349.8672595,1349,0.0007377351284958422
1599686370.5733366,1350,0.0007329765940085053
1599686391.0733743,1351,0.0007282790611498058
1599686473.3520343,1355,0.0007100759539753199
1599686555.6852438,1359,0.0006927606300450861
1599686597.1175618,1361,0.0006844158633612096
1599686617.6252549,1362,0.000680318393278867
1599686679.648718,1365,0.0006683151586912572
1599686700.2597363,1366,0.0006644076784141362
1599686720.934562,1367,0.0006605456001125276
1599686785.0268934,1370,0.0006492241518571973
1599686846.950989,1373,0.0006382843130268157
1599686867.719087,1374,0.0006347191520035267
1599686888.2354825,1375,0.0006311935721896589
1599686929.0371385,1377,0.0006242587114684284
1599686950.5456092,1378,0.0006208480917848647
1599686971.084878,1379,0.0006174745503813028
1599687032.437366,1382,0.0006075703422538936
1599687073.339516,1384,0.0006011421792209148
1599687095.354787,1385,0.0005979788256809115
1599687116.0737143,1386,0.000594848592299968
1599687136.5113213,1387,0.0005917510134167969
1599687157.0188653,1388,0.0005886854487471282
1599687177.526561,1389,0.0005856515490449965
1599687218.8222742,1391,0.0005796765326522291
1599687239.2165427,1392,0.0005767345428466797
1599687302.0016456,1395,0.0005680850008502603
1599687405.346434,1400,0.000554231577552855
1599687660.1812778,1412,0.001874316018074751
1599687680.6634698,1413,0.0019843492191284895
1599687701.1589432,1414,0.002094382420182228
1599687725.1763275,1415,0.0022044156212359667
1599687807.1730864,1419,0.0026445486582815647
1599687868.9177363,1422,0.0029746482614427805
1599687889.4502604,1423,0.003084681462496519
1599687930.43912,1425,0.00330474809743464
1599687951.1112878,1426,0.0034147812984883785
1599687975.5592773,1427,0.003524814499542117
1599687996.100371,1428,0.003439972409978509
1599688037.1304796,1430,0.003243593964725733
1599688078.1571324,1432,0.003068425925448537
1599688098.5203998,1433,0.0029877503402531147
1599688118.947607,1434,0.0029112081974744797
1599688160.424486,1436,0.002769316080957651
1599688181.0384536,1437,0.0027034333907067776
1599688201.400192,1438,0.002640612656250596
1599688242.703344,1440,0.0025233409833163023
1599688283.6473322,1442,0.002416042611002922
1599688408.7985075,1448,0.002142704091966152
1599688452.5954397,1450,0.0020648357458412647
1599688560.7016973,1455,0.0018928638892248273
1599688581.1546166,1456,0.00186185073107481
1599688667.0876558,1460,0.0017473353073000908
1599688770.1945803,1465,0.0016225863946601748
1599688790.8026133,1466,0.0015997440787032247
1599688872.2148445,1470,0.001514463103376329
1599688956.513196,1474,0.001437814556993544
1599689017.5962222,1477,0.0013852333649992943
1599689079.034225,1480,0.0013363624457269907
1599689100.651303,1481,0.0013208294985815883
1599689121.113538,1482,0.0013056534808129072
1599689184.501758,1485,0.001262148143723607
1599689204.9064975,1486,0.0012482836609706283
1599689270.9590464,1489,0.001208459259942174
1599689312.221585,1491,0.0011832918971776962
1599689332.8280127,1492,0.001171097275801003
1599689353.3828723,1493,0.0011591515503823757
1599689497.3642735,1500,0.0010818998562172055
1599689518.0420344,1501,0.001071696518920362
1599689538.517737,1502,0.001061683869920671
1599689559.3000734,1503,0.0010518565541133285
1599689600.258798,1505,0.0010327377822250128
1599689620.7951508,1506,0.001023436663672328
1599689641.2740986,1507,0.0010143016697838902
1599689661.8321426,1508,0.0010053282603621483
1599689682.446876,1509,0.0009965122444555163
1599689702.9781833,1510,0.0009878494311124086
1599689723.5439475,1511,0.000979335978627205
1599689743.8701239,1512,0.0009709680452942848
1599689764.6404977,1513,0.00096274190582335
1599689826.2058847,1516,0.000938878976739943
1599689867.2385879,1518,0.000923616869840771
1599689972.1646464,1523,0.0008875476778484881
1599689993.4329374,1524,0.0008806693367660046
1599690013.7931852,1525,0.0008738967007957399
1599690055.1345952,1527,0.0008606592891737819
1599690199.0147014,1534,0.0008173273527063429
1599690240.126782,1536,0.0008057368686422706
1599690342.8747485,1541,0.0007781495805829763
1599690363.5597947,1542,0.000772857281845063
1599690445.7244177,1546,0.0007523888489231467
1599690487.2400768,1548,0.0007425558869726956
1599690507.9720614,1549,0.0007377351284958422
1599690557.6712723,1551,0.0007282790611498058
1599690581.1905403,1552,0.0007236413657665253
1599690622.3719928,1554,0.0007145408890210092
1599690642.8420484,1555,0.0007100759539753199
1599690769.4072928,1561,0.0006844158633612096
1599690789.804475,1562,0.000680318393278867
1599690810.4380171,1563,0.0006762697012163699
1599690915.841925,1568,0.0006567281670868397
1599690936.384185,1569,0.0006529546226374805
1599691125.6083105,1578,0.0006208480917848647
1599691146.1617875,1579,0.0006174745503813028
1599691207.646025,1582,0.0006075703422538936
1599691228.3487222,1583,0.0006043391767889261
1599691249.1316962,1584,0.0006011421792209148
1599691290.1616585,1586,0.000594848592299968
1599691331.2213948,1588,0.0005886854487471282
1599691372.5739892,1590,0.0005826487322337925
1599691434.033775,1593,0.0005738222389481962
1599691454.6892357,1594,0.0005709392135031521
1599691495.7715955,1596,0.0005652591935358942
1599691516.3372114,1597,0.0005624613258987665
1599691557.2466145,1599,0.0005569479544647038
1599691598.7205772,1601,0.0006639505154453218
1599691619.344821,1602,0.0007739837164990604
1599691660.497761,1604,0.0009940501768141985
1599691681.194188,1605,0.001104083377867937
1599691770.7497418,1609,0.0015442162984982133
1599691791.4329264,1610,0.0016542496159672737
1599691832.581018,1612,0.001874316018074751
1599691853.2754066,1613,0.0019843492191284895
1599691873.4448786,1614,0.002094382420182228
1599691893.827115,1615,0.0022044156212359667
1599691935.118201,1617,0.0024244822561740875
1599691955.4363198,1618,0.002534515457227826
1599691981.1397386,1619,0.0026445486582815647
1599692001.6158543,1620,0.0027545818593353033
1599692083.484713,1624,0.0031947148963809013
1599692124.3636637,1626,0.0034147812984883785
1599692144.8771904,1627,0.003524814499542117
1599692165.3166847,1628,0.003439972409978509
1599692206.2713277,1630,0.003243593964725733
1599692247.155997,1632,0.003068425925448537
1599692291.0891685,1634,0.0029112081974744797
1599692332.3305368,1636,0.002769316080957651
1599692352.9190488,1637,0.0027034333907067776
1599692373.4902894,1638,0.002640612656250596
1599692414.6948202,1640,0.0025233409833163023
1599692435.0445333,1641,0.0024685263633728027
1599692455.7275774,1642,0.002416042611002922
1599692476.1866858,1643,0.002365743974223733
1599692496.5725572,1644,0.0023174970410764217
1599692517.2002547,1645,0.0022711786441504955
1599692558.0650241,1647,0.002183882985264063
1599692578.631031,1648,0.002142704091966152
1599692640.4751527,1651,0.002027986105531454
1599692660.8547041,1652,0.0019924286752939224
1599692707.6845164,1654,0.0019249278120696545
1599692728.4123979,1655,0.0018928638892248273
1599692790.1179702,1658,0.0018027762416750193
1599692810.5982184,1659,0.0017746229423210025
1599692831.2294064,1660,0.0017473353073000908
1599692860.6442027,1661,0.0017208742210641503
1599692881.0927963,1662,0.0016952025471255183
1599692922.0113833,1664,0.0016460905317217112
1599693004.269179,1668,0.0015559359453618526
1599693053.2225666,1670,0.001514463103376329
1599693073.730504,1671,0.0014945449074730277
1599693097.2738535,1672,0.0014751438284292817
1599693158.8773332,1675,0.0014198494609445333
1599693183.6417592,1676,0.0014023279072716832
1599693224.5423949,1678,0.001368550700135529
1599693306.0060835,1682,0.0013056534808129072
1599693329.159257,1683,0.0012908222852274776
1599693351.7279532,1684,0.0012763241538777947
1599693372.3188858,1685,0.001262148143723607
1599693417.0678818,1687,0.0012347203446552157
1599693499.0382562,1691,0.0011832918971776962
1599693521.5075555,1692,0.001171097275801003
1599693562.514383,1694,0.001147446921095252
1599693583.0286713,1695,0.0011359764030203223
1599693603.6889563,1696,0.0011247328948229551
1599693624.2050297,1697,0.0011137097608298063
1599693665.2563813,1699,0.0010922992369160056
1599693726.9815764,1702,0.001061683869920671
1599693747.8337183,1703,0.0010518565541133285
1599693768.3763213,1704,0.001042209449224174
1599693788.93677,1705,0.0010327377822250128
1599693809.4080038,1706,0.001023436663672328
1599693870.86216,1709,0.0009965122444555163
1599693891.1935134,1710,0.0009878494311124086
1599693980.8241692,1714,0.0009546539513394237
1599694001.2309139,1715,0.000946700747590512
1599694045.7335072,1717,0.0009311853791587055
1599694066.19648,1718,0.000923616869840771
1599694089.6483428,1719,0.000916170421987772
1599694171.656506,1723,0.0008875476778484881
1599694237.467613,1726,0.0008672274998389184
1599694278.6059513,1728,0.0008541897987015545
1599694339.9102838,1731,0.00083535211160779
1599694360.2751293,1732,0.0008292561396956444
1599694380.9215205,1733,0.0008232485270127654
1599694401.5546255,1734,0.0008173273527063429
1599694422.5251782,1735,0.0008114906959235668
1599694463.9052188,1737,0.0008000640082173049
1599694484.25025,1738,0.0007944704848341644
1599694504.8208404,1739,0.0007889546104706824
1599694570.2325277,1742,0.000772857281845063
1599694590.6170182,1743,0.0007676364621147513
1599694631.8297365,1745,0.0007574036135338247
1599694652.1966224,1746,0.0007523888489231467
1599694672.6854105,1747,0.0007474400335922837
1599694734.2143974,1750,0.0007329765940085053
1599694775.4699304,1752,0.0007236413657665253
1599694796.0828779,1753,0.0007190623437054455
1599694816.6472697,1754,0.0007145408890210092
1599694837.4121275,1755,0.0007100759539753199
1599694981.5397005,1762,0.000680318393278867
1599695006.39409,1763,0.0006762697012163699
1599695067.9003553,1766,0.0006644076784141362
1599695178.893029,1771,0.00064553611446172
1599695262.8639865,1775,0.0006311935721896589
1599695304.140551,1777,0.0006242587114684284
1599695345.4282346,1779,0.0006174745503813028
1599695386.422949,1781,0.0006108362576924264
1599695406.912913,1782,0.0006075703422538936
1599695427.3805199,1783,0.0006043391767889261
1599695452.8838828,1784,0.0006011421792209148
1599695534.4188147,1788,0.0005886854487471282
1599695555.0327973,1789,0.0005856515490449965
1599695575.3101015,1790,0.0005826487322337925
1599695617.3532162,1792,0.0005767345428466797
1599695637.784948,1793,0.0005738222389481962
1599695658.2722578,1794,0.0005709392135031521
1599695743.5491621,1798,0.0005596910486929119
1599695787.3220668,1800,0.000554231577552855
1599695828.713284,1802,0.0007739837164990604
1599695869.5627217,1804,0.0009940501768141985
1599695890.2871664,1805,0.001104083377867937
1599695931.4186428,1807,0.001324149896390736
1599696021.516138,1811,0.0017642828170210123
1599696062.8883157,1813,0.0019843492191284895
1599696083.6294434,1814,0.002094382420182228
1599696145.33215,1817,0.0024244822561740875
1599696208.9802005,1820,0.0027545818593353033
1599696293.7536056,1824,0.0031947148963809013
1599696335.631278,1826,0.0034147812984883785
1599696356.1612613,1827,0.003524814499542117
1599696421.674363,1830,0.003243593964725733
1599696507.8075547,1834,0.0029112081974744797
1599696531.0044272,1835,0.002838489832356572
1599696551.4338748,1836,0.002769316080957651
1599696571.9908607,1837,0.0027034333907067776
1599696633.6761456,1840,0.0025233409833163023
1599696654.0268006,1841,0.0024685263633728027
1599696676.0649517,1842,0.002416042611002922
1599696717.188738,1844,0.0023174970410764217
1599696737.7889416,1845,0.0022711786441504955
1599696761.3669162,1846,0.0022266756277531385
1599696805.441767,1848,0.002142704091966152
1599696825.979676,1849,0.0021030493080615997
1599696887.8581443,1852,0.0019924286752939224
1599696909.6805906,1853,0.001958096632733941
1599696950.608285,1855,0.0018928638892248273
1599696991.9063036,1857,0.0018318373477086425
1599697012.4235456,1858,0.0018027762416750193
1599697032.812069,1859,0.0017746229423210025
1599697178.1979966,1866,0.0015997440787032247
1599697198.7938938,1867,0.0015775358770042658
1599697219.5075521,1868,0.0015559359453618526
1599697245.0115688,1869,0.0015349193708971143
1599697370.2303064,1875,0.0014198494609445333
1599697390.6557722,1876,0.0014023279072716832
1599697410.8352392,1877,0.0013852333649992943
1599697431.4633806,1878,0.001368550700135529
1599697452.0317023,1879,0.0013522650115191936
1599697493.0837293,1881,0.0013208294985815883
1599697554.9346604,1884,0.0012763241538777947
1599697616.7821743,1887,0.0012347203446552157
1599697699.277631,1891,0.0011832918971776962
1599697719.7550168,1892,0.001171097275801003
1599697740.3683486,1893,0.0011591515503823757
1599697760.9863162,1894,0.001147446921095252
1599697781.5547516,1895,0.0011359764030203223
1599697823.0794392,1897,0.0011137097608298063
1599697843.6573699,1898,0.0011029005981981754
1599697925.5512035,1902,0.001061683869920671
1599697987.1676445,1905,0.0010327377822250128
1599698007.4885097,1906,0.001023436663672328
1599698071.2085333,1909,0.0009965122444555163
1599698091.9564426,1910,0.0009878494311124086
1599698112.4394758,1911,0.000979335978627205
1599698136.208481,1912,0.0009709680452942848
1599698156.6166725,1913,0.00096274190582335
1599698197.4359782,1915,0.000946700747590512
1599698217.890962,1916,0.000938878976739943
1599698238.3166122,1917,0.0009311853791587055
1599698261.1286037,1918,0.000923616869840771
1599698281.4371884,1919,0.000916170421987772
1599698363.5699358,1923,0.0008875476778484881
1599698384.1209207,1924,0.0008806693367660046
1599698404.4902298,1925,0.0008738967007957399
1599698467.4029076,1928,0.0008541897987015545
1599698509.7752779,1930,0.0008415383053943515
1599698530.2139015,1931,0.00083535211160779
1599698553.582503,1932,0.0008292561396956444
1599698594.7024703,1934,0.0008173273527063429
1599698615.0733242,1935,0.0008114906959235668
1599698635.763932,1936,0.0008057368686422706
1599698677.016909,1938,0.0007944704848341644
1599698697.4756413,1939,0.0007889546104706824
1599698759.4931724,1942,0.000772857281845063
1599698800.5318239,1944,0.0007624857244081795
1599698843.5518475,1946,0.0007523888489231467
1599698864.1472406,1947,0.0007474400335922837
1599698907.0893579,1949,0.0007377351284958422
1599698968.6499352,1952,0.0007236413657665253
1599699011.1033058,1954,0.0007145408890210092
1599699033.306139,1955,0.0007100759539753199
1599699053.985387,1956,0.000705666490830481
1599699097.1210477,1958,0.0006970098474994302
1599699142.3803592,1960,0.0006885629845783114
1599699167.4633727,1961,0.0006844158633612096
1599699187.9538636,1962,0.000680318393278867
1599699269.894558,1966,0.0006644076784141362
1599699290.6223414,1967,0.0006605456001125276
1599699331.8901858,1969,0.0006529546226374805
1599699372.9794245,1971,0.00064553611446172
1599699475.8500655,1976,0.0006277069915086031
1599699564.7617283,1980,0.0006141374469734728
1599699587.1196566,1981,0.0006108362576924264
1599699607.7839801,1982,0.0006075703422538936
1599699628.6256838,1983,0.0006043391767889261
1599699879.982504,1995,0.0005680850008502603
1599699921.1937563,1997,0.0005624613258987665
1599699962.8393178,1999,0.0005569479544647038
